party,url,content,date
NDP,https://www.ndp.ca/news/one-year-later-sears-retirees-getting-ripped-while-trudeau-sides-corporation,"
One Year Later: Sears Retirees Getting Ripped Off While Trudeau Sides with Corporation New Democrats want a new deal for Sears Canada retirees OTTAWA – On the first year anniversary of when retirees officially had their pensions slashed by 30 percent following the bankruptcy and closure of Sears Canada, the NDP is still fighting for a new deal for these workers. When the company shut down its doors in 2018, 18,000 retirees discovered the pension plans built with their money would not pay out as planned. The NDP’s New Deal for People will ensure that pensioners are at the front of the line when a company goes bankrupt – making sure unfunded pension liabilities owed to workers, and employees’ severance pay, are the top priority. “If it wasn’t for the Liberals letting big corporations off the hook for pension theft, Sears Canada workers would not have to carry the weight of legal fees to fight for what is rightfully theirs,” said NDP Leader Jagmeet Singh. “Liberals and Conservatives turned their back on workers to make life easier for a big company and their executives.” The NDP's plan will stop companies from paying out bosses when people’s pensions are underfunded, and will create a mandatory, industry-financed pension insurance program. NDP Critic for Pensions, Scott Duvall (Hamilton Mountain), introduced a bill in the House of Commons that aimed to change bankruptcy and insolvency law to stop pension theft by big corporations. “Trudeau’s Liberals and Scheer’s Conservatives have done nothing to help workers whose pensions have been taken away from them because of corporate greed,” said Duvall. “Instead of strengthening support for Canadian workers and retirees, they have sided with rich corporations to undermine retirement benefits. This is wrong. New Democrats believe that every Canadian should be able to count on a dignified, secure retirement – and we’ll fight hard to protect pensions that workers have earned.” ",2019-08-08
NDP,https://www.ndp.ca/news/ndp-your-side-make-life-better-and-more-affordable,"
The NDP is on Your Side to Make Life Better and More Affordable OTTAWA – NDP Leader Jagmeet Singh marked the end of the parliamentary session on a strong note reminding people that an NDP MP is someone who stands up for everyday people. Over the last four years, the NDP fought to make life more affordable, to protect our environment, to reduce inequalities and defend workers’ rights. Meanwhile, Trudeau’s Liberals and Scheer’s Conservatives took the side of the richest corporations and helped them profit on the backs of everyday Canadians. “Trudeau’s sales pitch doesn’t match his actions. When push comes to shove, he always picks the rich and the well-connected over everyday Canadians. And people are still paying the price from the last Conservative government. The Conservatives are telling people they have to go at it alone. This is the wrong approach,” said Singh. “People deserve a government that will fight for them and put their interests over those of rich corporations. With different choices, the NDP will get better results for people.” Over the course of this parliamentary session, the NDP introduced bold solutions to make people's lives better. The NDP caucus passed motions to encourage the buying and production of local food, to create a national suicide action plan, and to encourage buying Canadian wood for our buildings. Alongside stakeholders, the NDP finally got the oil tanker ban that will safeguard our coastline, communities, and sea life from the risk of a devastating oil spill. NDP MP Romeo Saganash (Abitibi—Baie-James—Nunavik—Eeyou) introduced the historic bill C-262 that aims to harmonize Canadian laws with the United Nations Declaration on the Rights of Indigenous Peoples. “While the Liberals were picking and choosing which rights of Indigenous peoples they’d uphold, Romeo Saganash was pushing them to enshrine into our laws the United Nations Declaration on the Rights of Indigenous People,” added Singh. “It is shameful that unelected and unaccountable Conservative Senators are blocking the passage of the bill in its last legislative stages. Indigenous Peoples deserve better.” Throughout the four years, the NDP always put solutions for people front and centre in everything they did. They presented plans to give Canadians access to affordable housing, access to affordable medication with a universal and public pharmacare program, priority over the richest corporations and needed roadmaps with concrete measures to fight climate change. New Democrats are committed to continue to fight for people and are excited to bring their message to Canadians from coast to coast to coast. With an NDP MP, people have someone who is on their side, ready to put your interests first. ",2019-06-20
NDP,https://www.ndp.ca/news/reality-check-justin-trudeaus-climate-plan,"
Reality Check on Justin Trudeau’s Climate Plan You.
		Bought.
		A.
		Pipeline. ",2019-09-24
NDP,https://www.ndp.ca/news/reality-check-liberals-side-big-business-time-and-again,"
Reality Check: Liberals Side with Big Business Time and Again On Labour Day, NDP promises a $15 minimum wage, blasts Trudeau for blocking it! OTTAWA – On Labour Day, Justin Trudeau is marking four years of letting down Canadians workers: On respecting labour rights: In 2018, the Trudeau Liberals forced Canada Post workers back to work [1] - even invoking super-closure, making it clear they were on Canada Post’s side, not workers looking for a fair deal.[2] When big business asked for exemptions to Canada Labour Code provisions meant to protect workers, the Liberals caved  – granting them an opt-out before the law was even in force.[3] With Canada’s hugely profitable banking sector securing no fewer than 25 meetings with the Liberal government on labour issues sine 2015, it’s clear who has Justin Trudeau’s ear.[4] On the minimum wage: During the 2015 election, Justin Trudeau attacking the idea of a $15 per hour federal minimum wage[5] - and later told a business audience that he opposed raising it because ""it's not just about putting a little more money in peoples' pockets.""[6] In 2017, Justin Trudeau lectured a business audience in Germany and saying that “[i]t’s time to pay a living wage,”[7] then refused to even establish a $15 per hour minimum wage for Canadians. On banning scabs: In 2010, Justin Trudeau voted in favour of anti-scab legislation while in opposition.[8] In 2016, the Trudeau Liberals voted down NDP legislation that would ban the use of replacement workers.[9] According to an issue paper from Employment and Social Development Canada, an increase in the federal minimum wage “has been found to increase job stability”, would “reduce the gender wage gap” and would even benefit other workers making above the minimum wage.[10] “Justin Trudeau says what workers want to hear in public, then bends over backwards to make life easier for his corporate friends – that’s on his record,” said NDP Leader Jagmeet Singh. “New Democrats know whose side we’re on. We’re in it for working people, and we owe big business nothing.” -30- [1] https://www.parl.ca/LegisInfo/BillDetails.aspx?Language=E&billId=10194193 [2] https://www.ourcommons.ca/Parliamentarians/en/votes/42/1/947/ [3] https://thelogic.co/news/exclusive/liberals-to-exempt-large-firms-from-elements-of-new-labour-code-after-federal-election/ [4] Office of the Commissioner of Lobbying of Canada, monthly communication reports for RBC, CIBC, Scotiabank, BMO, TD and the Canadian Bankers Association. [5] http://rabble.ca/news/2015/08/trudeaus-jabs-mulcair-show-gaping-holes-liberal-platform [6] https://www.cbc.ca/news/politics/federal-minimum-wage-trudeau-1.3796315 [7] https://www.theglobeandmail.com/news/politics/trudeau-merkel-germany-nato-spending/article34065401/ [8] https://www.ourcommons.ca/Parliamentarians/en/votes/40/3/102 [9] https://www.ourcommons.ca/Parliamentarians/en/votes/42/1/111 [10] https://www.canada.ca/content/dam/esdc-edsc/documents/services/reports/SPAWID-SPLR-IssuePaper-MinWage-FINAL-EN.pdf ",2019-09-02
NDP,https://www.ndp.ca/news/ndp-statement-6th-anniversary-lac-megantic-tragedy,"
NDP Statement on the 6th anniversary of the Lac-Mégantic tragedy Jagmeet Singh, Leader of Canada’s NDP, issued the following statement: It’s been six years since the tragedy in Lac-Mégantic, but residents are still recovering from the fiery train derailment that destroyed their town centre and took the lives of 47 people. On behalf of New Democrats, I would like to assure all those affected by this tragedy that our thoughts are with you, today and every day, as you continue to heal from this disaster. It’s deeply sad that it took a tragedy of this magnitude to remind Canadians of the need for stricter rail regulations. The NDP continues to call for an inquiry into the longstanding problems with our country’s rail safety measures, especially in regards to the transportation of dangerous goods. Although the Liberal government chose to maintain the voluntary arrangements with rail companies that were established by the Conservatives before them and which removed some much needed risk assessment inspections, we continue to fight. Voluntary agreements will not protect Canadians from another tragedy like this one. It’s been six years and there may be a new rail bypass around the Lac-Mégantic community, but that will not erase people’s memory of that heartbreaking night. What their community needed, and which we still need, are stricter rail safety standards to ensure that people stop paying the price of political inaction through the senseless loss of lives. ",2019-07-06
NDP,https://www.ndp.ca/news/human-rights-tribunal-ruling-shows-trudeau-and-conservatives-both-failed-indigenous-children,"
Human Rights Tribunal Ruling Shows Trudeau and Conservatives Both Failed Indigenous Children OTTAWA – NDP MP Charlie Angus (Timmins—James Bay) and candidates Chief Rudy Turtle (Kenora, ON) and former Nishnawbe Aski Nation Deputy Grand Chief Anna Betty Achneepineskum (Thunder Bay—Superior North) called today’s ruling from the Canadian Human Rights Tribunal a searing indictment of Liberal and Conservative governments’ failure to make life better for Indigenous children. “This ruling shows just how badly both Justin Trudeau and Conservatives have failed Indigenous children in this country,” said Angus. “The Tribunal found that the government acted completely recklessly. One decision and four compliance orders later, and the government is still trying to run away from its responsibilities.” The tribunal ordered the government to pay compensation to First Nations children apprehended by child and family services agencies, as well as their families. “Justin Trudeau and the Conservatives have spent millions on lawyers to fight against the rights of First Nation children and their families,” said Turtle, the chief of Grassy Narrows First Nation. “The Tribunal ruled years ago that the government’s policies were discriminatory against Indigenous people and violated our human rights. Justin Trudeau should listen to the Assembly of First Nations and accept this decision. Our children have suffered, and they need to make this right.” “We are the only party serious about a new relationship with Indigenous people,” said Achneepineskum. “We will honour the call for a Spirit Bear Plan to end inequalities in service that Indigenous children face in this country. It’s time for a New Deal.” The NDP’s New Deal for People will fully implement Jordan’s Principle and will take immediate action to respect, support and resources Indigenous jurisdiction over child welfare systems. ",2019-09-06
NDP,https://www.ndp.ca/news/pretty-words-and-empty-promises-justin-trudeaus-record-taxing-top-1,"
Pretty Words and Empty Promises: Justin Trudeau’s Record on Taxing the Top 1% Today, NDP Leader Jagmeet Singh takes his message to the Canadian Club: that the richest Canadians and corporations should pay more to make life better and more affordable for everyone else. Justin Trudeau likes to talk about taxing the rich. Back in 2015, he told the Canadian Club: ""I know people in your position get asked for a lot, and as evidenced by the thriving and generous philanthropic culture in Canada, you step up. Your contributions to Canadian society have been appreciated — and I'm asking for one more."" (CBC, May 11, 2015) But here’s what he actually did: Trudeau’s so-called middle-class tax cut actually meant two-thirds of Canadians got $0 – while the 1% got a $675 tax cut.
He recently handed $14 billion in giveaways to big corporations.
A $12 million giveaway to Loblaws, one of Canada’s largest companies.
Let wealthy KPMG clients off the hook for a $130 million offshore tax avoidance scheme.
Protected stock option loopholes for CEOs, costing Canadians $700 million a year.
Protected corporate tax havens that cost Canadians $10-15 billion a year.
Bailed out Kinder Morgan by buying the pipeline for $4.5 billion. And when his chief fundraiser Stephen Bronfman was named in the Paradise Papers for his apparent use of an offshore trust to evade taxes, instead of standing up for Canadian taxpayers, Justin Trudeau jumped to Bronfman’s defense. When it comes to taking on the rich interests on behalf of Canadians, Justin Trudeau can only be counted on for one thing: pretty words. ",2019-09-13
NDP,https://www.ndp.ca/news/jagmeet-singh-fights-good-jobs-thunder-bay,"
Jagmeet Singh Fights for Good Jobs in Thunder Bay Proposes new investments in electric transit across Canada THUNDER BAY – NDP Leader Jagmeet Singh and NDP candidates Yuk-Sem Won (Thunder Bay—Rainy River) and  Anna Betty Achneepineskum (Thunder Bay—Superior North) stood with hundreds of workers facing layoffs at the Thunder Bay Bombardier plant today to call for federal leadership on electric transit and Canadian procurement to keep good jobs here in Canada. “These workers and their families are paying the price for Liberal inaction,” said Singh. “The Liberals saw these layoffs coming and did nothing. It’s devastating. We need to be building more electric trains right here in Canada, not laying workers off – and making sure that the public money we spend on transit and infrastructure helps create good jobs in our communities.” These layoffs come in the wake of Via Rail selecting a German rail manufacturer for a nearly $1 billion contract, and ramped-up Buy American provisions that shut Canadian companies out of lucrative contracts. The Liberals have stood by as these contracts were lost, while doing nothing to promote procurement policies that support Canadian jobs. “These jobs are vital to our community, and the Liberals aren’t fighting for them,” said Won. “It’s time to make different choices – with Jagmeet’s New Deal for People, we can protect good jobs in Thunder Bay and create even more opportunity building the infrastructure we need to confront the climate crisis.” “Workers at Bombardier and across Canada who face similar employment losses need proactive measures and investments by the federal government,” said Achneepineskum. “The lay-off notice could have been prevented if the Liberals were committed to protecting jobs. They're clearly not. An NDP government will not think twice when it comes to standing for workers.” Electrifying all municipal transit fleets by 2030, expanding electric rail and building these vehicles in Canada are part of the NDP’s commitments in Power to Change: A new deal for climate action and good jobs. Facts Bombardier will be cutting 550 jobs at the Thunder Bay plant, half of the current workforce. Bombardier is the largest private-sector employer in Thunder Bay.
In 2018, Via Rail selected German manufacturer Siemens for a $989 million contract to modernize its passenger rail service, in a contract that does not require any local content. The rail cars will be built in California.
In 2017, the Liberals provided $372.5 million in interest-free loans to Bombardier without securing job guarantees – laying off thousands, as their top executives increased their multi-million dollar salaries by almost half.[i] [i] Marowits, Ross. “Bombardier exec compensation ballooned as company sought massive government handouts,” The Canadian Press, March 29, 2017.  ",2019-07-29
NDP,https://www.ndp.ca/news/another-study-highlights-how-universal-pharmacare-will-help-people-make-ends-meet,"
Another Study Highlights How Universal Pharmacare Will Help People Make Ends Meet NDP will immediately bring in a universal, comprehensive pharmacare program in 2020 OTTAWA – Today, NDP candidate Don Davies (Vancouver Kingsway) is highlighting the release of a study done by St. Michael’s Hospital’s MAP Centre for Urban Health Solutions that found that providing Ontarians with free access to essential medicines improves medicine adherence, control of blood pressure and control of diabetes. The report also found that there is a large increase – from 33 % to 86% – in people’s ability to ""make ends meet"" and afford basic necessities such as food and rent when access to medicine is provided. “Across Canada, people are having to make impossible choices every day – cutting pills in half, choosing between paying rent or filling their prescription, or going without the drugs they need altogether,” said Davies. “It doesn’t have to be this way. Trudeau’s Liberals could have chosen to stand up for Canadians and bring in drug coverage, but instead they listened to lobbyists and chose not to act. New Democrats will do the right thing and invest in Canadians' health.” Even though experts say we could have better health care, lower costs, and savings for families, pharmacare has been stalled for years. The Conservatives spent a decade making the problem worse. And Trudeau’s Liberal government let big pharmaceutical and insurance companies keep charging Canadians some of the highest drug prices in the world. “Justin Trudeau told Canadians he’d help, but behind closed doors, he listened to his insider friends. Canadians deserve better,” said Davies. “They deserve leaders with the courage to stand up to big pharmaceutical and insurance companies, and work for a solution that will make life better for everyday people. We know we can cover every Canadian through our public system, and save families more than $500 a year."" Jagmeet Singh and the NDP will fight to give every Canadian pharmacare coverage that puts an end to impossible choices – and makes life more affordable for all. ",2019-10-07
NDP,https://www.ndp.ca/news/bold-ndp-climate-plan-boosts-locally-grown-food,"
Bold NDP Climate Plan Boosts Locally Grown Food KINGSTON – NDP Leader Jagmeet Singh brought his bold climate plan to a local farmers market to highlight the role of local food in addressing the climate crisis. “The time for delay and denial is over – we need to act. Our plan to fight climate change will create at least 300,000 new jobs, save families money, and take on big polluters. We’re going to follow the science and do what’s needed to keep warming below 1.5 degrees,” said Singh. At the Kingston Farmer’s Market, Singh talked with local farmers about how the changing climate is impacting them, as growing conditions become more unpredictable. Despite the importance of our food system in confronting the climate crisis, Liberal and Conservative governments have left farmers to struggle with a rapidly changing climate and mounting financial stress on their own – while Canadian families want more access to local food. “When we support local farmers – everyone wins. Buying locally grown products is good for the environment and the economy,” said Singh. “When it comes to the climate crisis, we’re all in this together – and more healthy local food on Canadians’ plates is part of the solution.” The NDP’s New Deal for People commits to a Canadian Food Strategy that will help connect Canadians to farmers with initiatives like local food hubs that link local producers to consumers, and community-supported agriculture, so people can enjoy healthy, local food while doing their part to tackle climate change. ",2019-09-14
NDP,https://www.ndp.ca/news/vaughan-and-liberals-cant-escape-empty-promises-affordable-housing,"
Vaughan and Liberals Can’t Escape Empty Promises on Affordable Housing In June, the independent Parliamentary Budget Office found that Justin Trudeau and Adam Vaughan’s housing plan spends 19% less as a percentage of GDP than the Conservative plan did. Since then, Adam Vaughan has worked overtime to discredit the independent PBO’s analysis. But it’s not just the PBO that says the Liberals have failed. University of Toronto Professor David Hulchanski said that “the Liberal Party and even CMHC have mixed all these together into big sounding amounts, as if a great deal is happening. But not much is happening in terms of meeting housing need and existing spending on housing remains at a historically low percentage of the federal budget.” Hulchanksi has also described the housing strategy as “a public relations gimmick.” In August, Vaughan claimed a planned sale of the Queens Quay lands without affordable housing was out of government’s hands. The next week, the Liberals reversed course in the face of pressure from Jagmeet Singh and Councillor Joe Cressy. Meanwhile in Toronto, there are no neighbourhoods left where a person putting in full-time work for minimum wage can afford a modest one-bedroom apartment. With a record this bad, it’s no wonder that Vaughan and Trudeau got caught inflating housing numbers “to rhetorical advantage.” ",2019-10-07
NDP,https://www.ndp.ca/news/really-impressive-opening-and-other-things-people-are-saying-about-jagmeet-singh,"
“A Really Impressive Opening” and Other Things People are Saying About Jagmeet Singh Political observers are weighing in on Jagmeet Singh’s campaign launch. Here’s what they’re saying: “He had a really impressive opening.” – Craig Oliver, CTV ""I thought that the NDP launch was on point, and probably more of the kind of discourse that people would have expected from the Greens, the Conservatives and the Liberals, who I thought wasted their launch.” – Chantal Hébert, CBC “A man of ideas…[with] no attacks on other leaders.” – Nik Nanos, Nanos “A substantive opening speech.” – Lisa LaFlamme, CTV “Advantage Singh! The leader of the NDP delivered the best campaign launch speech.” – Steve E. Fortin, Le Journal de Québec “Singh looked very polished today. I think they did an excellent job with the kick off of the campaign.” – Chris Cochrane, University of Toronto professor “Biggest surprise of the week so far - slick launch by Jagmeet Singh. Good visuals, great oppo research linking Liberals with their ""wealthy friends,"" launch speech talking about Justin Trudeau’s ""pretty words and empty promises."" He's not dead yet.” – John Ivison, National Post “Singh represents diversity.” – Don Martin, CTV “Interesting how journos questioning Singh are focused on process, organization issues that only insiders care about. But, he’s pivoting back to people issues. I wonder what the casually interested are listening to.” – Darrell Bricker, Ipsos “A great launch.” – Evan Solomon, CTV “He talked like Jack Layton.” – Rosemary Barton, CBC ",2019-09-12
NDP,https://www.ndp.ca/news/trudeaus-shameful-record-failing-indigenous-children,"
Trudeau’s Shameful Record of Failing Indigenous Children In 2015, Justin Trudeau made big promises to make life better for Indigenous children. Instead, he fought continuously in court to avoid funding Indigenous child welfare. Since being ordered in 2016 by the Canadian Human Rights Tribunal to fix the discriminatory underfunding of Indigenous child services, Trudeau’s government has been hit with four non-compliance orders and 48 children in Ontario have died. But last year, he found $14 billion to give away to big corporations. This is just the latest in a long list of failures to make things right for Indigenous children: After the government received an urgent request for suicide prevention funding from Wapekeka First Nation, they said it was an “awkward time” to fund it. After several deaths by suicide in the community, the Tribunal connected it directly to the government’s refusal to comply.
They spent $110,000 to deny dental coverage for a child who needed a $6,000 procedure – only to lose in court.
Their bills to reform the child welfare system and fund Indigenous language education were blasted by experts for not including any funding to improve services. Instead of backing up his words with action, Justin Trudeau fought Indigenous children in court while handing billions in giveaways to corporations and the wealthiest Canadians. ",2019-10-04
NDP,https://www.ndp.ca/news/jagmeet-singh-launches-election-campaign,"
Jagmeet Singh Launches Election Campaign This election, Jagmeet is In It for You
		LONDON – Today, surrounded by candidates and supporters, NDP Leader Jagmeet Singh launched his 2019 election. Jagmeet’s New Deal for People invests in services people need, makes life more affordable and fights the climate crisis. “For too long, Liberal and Conservative governments have been making life easier for the rich, and harder for everybody else,” said Singh. “Throughout the country I meet people working hard, looking to be treated fairly and just wanting to live a good life. These are the people the NDP has always worked for. These are the people I’m in it for.” Four years ago, Justin Trudeau charmed us with pretty words and empty promises. It’s clear Justin Trudeau is not who he pretended to be, and people have been paying the price. And Andrew Scheer would rather cut taxes for big corporations and cut services Canadians count on. That’s what Conservatives do. “Liberals and Conservatives have shown they are in it for their rich friends, not for you,” added Singh. “New Democrats are different. We won’t just say the right things, we will actually do them. Canadians can count on us to fight for them.” ",2019-09-11
NDP,https://www.ndp.ca/news/reality-check-liberals-spent-years-profiting-student-debt,"
Reality Check: Liberals Spent Years Profiting off Student Debt Justin Trudeau’s government profited making billions of dollars off student debt, while young people struggled to get out from under crushing debt loads. “Justin Trudeau spent four years raking in billions of dollars in interest from young people who were just starting out in life, even while they were making sacrifices to make student loans payments every month — living at home, working two jobs, even putting off starting a family,” said NDP Leader Jagmeet Singh. “Trudeau and the Liberals let young people down. He gave a lot of fancy speeches about the next generation of Canadians — but never stopped reaching into their bank accounts and taking money away from them. Making a profit off student loans is wrong.” “Trudeau and the Liberals let young people down. He gave a lot of fancy speeches about the next generation of Canadians — but never stopped reaching into their bank accounts and taking money away from them. Making a profit off student loans is wrong.” The Liberals’ record on student debt shows how badly they’ve let down young Canadians: Total federal student debt is close to $17 billion dollars, while the Trudeau government has collected nearly $3 billion in interest payments from students since 2015.[1]
An internal government report called the student loan system “broken,” noting that the cost of education is growing faster than wages and higher costs of living are compounding the squeeze on young people.[2]
The average student debt burden is $26,000, takes between nine and 15 years to pay off, and payments can take up to 13% of graduates’ wages.[3]
The Parliamentary Budget Office estimates that nearly half of students will have financial needs at or above student loan limits while in school by 2021.[4]
Four provinces have already eliminated their interest on their loans: British Columbia, Manitoba, Nova Scotia, and Prince Edward Island. [5] ",2019-09-05
NDP,https://www.ndp.ca/news/why-wont-justin-trudeaus-liberals-tax-ultra-rich,"
Why won’t Justin Trudeau’s Liberals tax the ultra-rich? In 2015, Justin Trudeau gave Canadians some pretty words about taxing the rich: ""I'm asking those with the most to do a little bit more to help those in Canada with less."" (CBC, 11 May 2015) And in 2017, he promised to crack down on tax dodgers: ""it is absolutely unacceptable that there be people not paying their fair share of taxes."" (CBC, 3 March 2017) Time and time again, he has talked about taxing the rich and closing tax loopholes. But his words haven’t been followed by action. You don’t have to look too hard to see why: Under Justin Trudeau, the top 1% are his senior advisors and backers. Although Finance Minister Bill Morneau’s exact net worth is unknown, he indicated in 2017 that he owned $21 million shares in Morneau Sheppell. He was forced to sell those shares after weeks of controversy for bringing in pension reforms that could have directly benefited his company and hurt workers. (National Post, 21 Nov 2017) We know from coverage of the Paradise Papers that Trudeau’s fundraising chief Stephen Bronfman was involved in “multimillion-dollar cashflows” to offshore havens in the Cayman Islands to potentially avoid Canadian taxes. (The Guardian, 5 Nov 2017) Minister of Infrastructure and Communities François-Philippe Champagne was a director of Bionest and reportedly personally approved the transfer of payments to tax shelters in the Turks and Caicos. (Journal de Montréal, 21 Apr 2016) It’s clear that despite his nice words, Justin Trudeau has refused to stand up to the rich interests who aren’t paying their share of taxes. This morning, NDP Leader Jagmeet Singh announced a tax on multi-million dollar wealth above $20 million. Over a decade, the Super-Wealth tax will raise almost $70 billion to fund a New Deal for People. NDP Leader Jagmeet Singh:  
		“Families shouldn’t have to worry about their future. Justin Trudeau has put the super-rich first and made everyone else pay the price. Canadians deserve prescription drugs covered by Medicare, and expanded health care services to cover people head-to-toe – we can do this when the richest pay their fair share.” ",2019-09-10
NDP,https://www.ndp.ca/news/liberals-all-talk-and-no-action-after-charges-deadline-mount-polley-disaster-passes-ndp,"
Liberals “All Talk and no Action” After Charges Deadline in Mount Polley Disaster Passes: NDP Vancouver – After a deadline of five years to bring forward Fisheries Act charges against the Mount Polley Mining Corporation or parent company Imperial Metals for the disastrous 2014 Mount Polley mine tailings spill passed on Sunday, New Democrats are calling for answers. The Liberal government must be accountable to Canadians for the biggest environmental disaster in Canadian history. “It’s incredible that we’ve gone five years, with charges under the Fisheries Act recommended months ago, with no action from the Liberal government,” said Gord Johns (Courtenay—Alberni), the NDP’s Fisheries, Oceans and Coast Guard Critic. “If this government can’t bring charges and accountability for the largest environmental disaster in this country’s history, how can anyone think they’re taking protecting our fisheries and our environment seriously?” NDP MP Fin Donnelly added that while he was disappointed by the government’s silence around the deadline, he was not surprised. “Time after time with this government, we’re seeing that their priority is protecting and siding with big business against communities. They’re letting down people who live on and enjoy Quesnel Lake, and Canadians should worry about the precedent being set here. If you’re a big company, this government is saying that there’s no accountability.” The 2014 disaster was the result of a failure of the tailings dam, which sent 24 million cubic metres of mining waste into Quesnel Lake. The Mount Polley mine closed earlier this year due to low copper prices. The community is still facing serious uncertainty about cleanup plans that are slated to continue to 2022. ",2019-08-07
NDP,https://www.ndp.ca/news/grassy-narrows-reminder-liberals-neglect-northwest-ontario,"
Grassy Narrows: A Reminder of Liberals’ Neglect of Northwest Ontario KENORA – Today, NDP candidate Rudy Turtle (Kenora) reacted to the disturbing allegations of a second secret mercury dump upstream from Grassy Narrows.  Grassy Narrows is a visible reminder of the federal government’s neglect of the people of northwestern Ontario.  From Indigenous justice to jobs and housing, Liberals and Conservatives have failed to work for the region. “Grassy Narrows isn’t the only matter the federal government failed to address – so is the 25-year-long drinking water advisory in Neskantaga, the lack of services people rely on, the homelessness and the drug epidemic in Kenora,” said Turtle. “Our communities deserve better.” Neither the Liberals nor the Conservatives have worked to make things right for Grassy Narrows, a community affected by mercury poisoning since the 1960s - but they haven’t delivered either for northwestern Ontario on jobs, housing and making life more affordable for families. “I see people who struggle every day to make ends meet,” added Turtle. “The Liberals’ priority is to represent the big corporate interests they work for, instead of everyday Canadians. We have a new deal for people in northwestern Ontario that finally puts them first,” added Turtle. “Unlike the Liberals and Conservatives who work for the rich and well-connected, we’re in it for you.” The NDP is committed to make things right for Grassy Narrows and to make life better for people in northwestern Ontario. We will put the interests of people ahead of big corporations, make services more accessible, invest in jobs and work towards meaningful reconciliation with Indigenous peoples. ",2019-09-24
NDP,https://www.ndp.ca/news/ndp-calls-canada-take-legal-action-against-opioid-manufacturers,"
NDP Calls for Canada to Take Legal Action Against Opioid Manufacturers Trudeau refuses to take on pharmaceutical companies after meeting with them 875 times BURNABY — Johnson & Johnson, the American pharmaceutical giant, has been ordered to pay US$572 million for fueling the opioid crisis south of the border. NDP Leader Jagmeet Singh and NDP Health Critic Don Davies (Vancouver Kingsway) are calling on the Trudeau government to join the Government of British Columbia to take civil legal action on behalf of Canadians - and investigate whether criminal charges are warranted. ""Each and every day for the last two years, 10 Canadian families lost a loved one because of the opioid crisis,"" said Singh. ""Drug companies played a role in the American opioid crisis, and they may be legally responsible for the devastation opioids caused in Canada, too. Justin Trudeau's Liberals need to stop protecting big pharma at the expense of people and communities."" Trudeau's Liberals have refused to join British Columbia's legal action to seek compensation from drug companies for the costs of addressing the opioid crisis. To date, Trudeau and the Liberals have taken no steps to investigate the role that drug companies may have played in fueling the opioid crisis. Since the last election, the Liberals have received more than $32,000 in donations from people at pharmaceutical and insurance corporations, and have met with their lobbyists at least 875 times. ""Families have been torn apart, and lives have been devastated. With the Johnson & Johnson decision, grieving parents in Canada are left to wonder if opioid manufacturers also marketed these products to Canadians and Canadian doctors in a way that skirted federal law,"" added Davies. ''It's time to launch civil action, and a federal investigation to determine whether criminal charges are warranted against opioid manufacturers and distributors for their alleged role in fueling the opioid crisis. Families who lost a loved one to this crisis deserve answers."" Jagmeet Singh and the NDP have vowed, if elected, to immediately declare a public health emergency and launch an investigation into the role drug companies may have played in fueling the opioid crisis, seeking meaningful financial compensation for the costs of this crisis. The NDP is also committed to supporting overdose prevention sites and expanding access to addictions treatment. Facts: Last summer, the NDP government of British Columbia filed a civil lawsuit against drug companies to recoup the enormous costs incurred by that province in addressing the crisis. This year, the government of Ontario announced they would join B.C.'s lawsuit.
In addition to Monday's ruling, the United States Department of Justice has already secured criminal pleas and, along with dozens of states, over $600 million in damages from opioid manufacturers for misbranding offences in that country.
From 2011 to 2016 alone, provincial drug plans across Canada spent $548.6 million on medications to treat addictions to prescription and illicit opioids. Hundreds of millions of dollars more were spent by governments for emergency room visits, first responders and treatment programs. ",2019-08-27
